Unnamed: 0.1,Unnamed: 0,all_authors
19415,19415,"[{'name': 'Marshall W. Nirenberg', 'affiliation': ['National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Kohzo Nakayama', 'affiliation': ['Kanazawa University'], 'nobel_prizes': 'NO'}, {'name': 'Noriko Nakayama', 'affiliation': ['Kanazawa University'], 'nobel_prizes': 'NO'}, {'name': 'Yongsok Kim', 'affiliation': ['National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Dervla M. Mellerick', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Lan-Hsiang Wang', 'affiliation': ['National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Keith O. Webber', 'affiliation': ['National Institutes of Health', 'National Cancer Institute'], 'nobel_prizes': 'NO'}, {'name': 'Rajnikant Lad', 'affiliation': ['Hospital of the University of Pennsylvania'], 'nobel_prizes': 'NO'}]"
19416,19416,"[{'name': 'Oliver W. Jones', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19417,19417,"[{'name': 'C. N. Christian', 'affiliation': ['National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'P. G. Nelson', 'affiliation': ['National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'P. N. Bullock', 'affiliation': ['Eunice Kennedy Shriver National Institute of Child Health and Human Development'], 'nobel_prizes': 'NO'}, {'name': 'D. Mullinax', 'affiliation': ['University of South Florida'], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19418,19418,"[{'name': 'Adil J. Nazarali', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Y Kim', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}]"
19419,19419,"[{'name': 'Solly Weiler', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'James M. Gruschus', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Désirée H.H. Tsao', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Lei Yu', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Lan-Hsiang Wang', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'James A. Ferretti', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}]"
19420,19420,"[{'name': 'Douglas Wilkening', 'affiliation': ['National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Steven L. Sabol', 'affiliation': ['National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': ['National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}]"
19421,19421,"[{'name': 'G B Grunwald', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases', 'National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Pam Fredman', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases', 'National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'J L Magnani', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases', 'National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'David Trisler', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases', 'National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Victor Ginsburg', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases', 'National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases', 'National Institutes of Health', 'National Heart Lung and Blood Institute'], 'nobel_prizes': 'NO'}]"
19422,19422,"[{'name': 'Donald G. Puro', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Fernando G. de Mello', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19423,19423,"[{'name': 'Hsi-Ping Li', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Zheng-Mei Liu', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}]"
19424,19424,"[{'name': 'Haruhiro Higashida', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Richard A. Streaty', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Werner A. Klee', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}]"
19425,19425,"[{'name': 'Pam Fredman', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases'], 'nobel_prizes': 'NO'}, {'name': 'John L. Magnani', 'affiliation': ['National Institute of Diabetes and Digestive and Kidney Diseases'], 'nobel_prizes': 'NO'}, {'name': 'Marshall W. Nirenberg', 'affiliation': ['National Heart Lung and Blood Institute', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Victor Ginsburg', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19426,19426,"[{'name': 'Kewen Cai', 'affiliation': ['University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Ralf Langen', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Wayne L. Hubbell', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19427,19427,"[{'name': 'E. V. Getmanova', 'affiliation': ['State University of New York', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh', 'Stony Brook University'], 'nobel_prizes': 'NO'}, {'name': 'Ashish Patel', 'affiliation': ['Massachusetts Institute of Technology', 'University of Pittsburgh', 'Stony Brook University', 'State University of New York', 'Weizmann Institute of Science'], 'nobel_prizes': 'NO'}, {'name': 'Judith Klein‐Seetharaman', 'affiliation': ['Stony Brook University', 'State University of New York', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh'], 'nobel_prizes': 'NO'}, {'name': 'Michèle C. Loewen', 'affiliation': ['Stony Brook University', 'State University of New York', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh'], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': ['Stony Brook University', 'State University of New York', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh'], 'nobel_prizes': 'NO'}, {'name': 'Noga Friedman', 'affiliation': ['Stony Brook University', 'State University of New York', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh'], 'nobel_prizes': 'NO'}, {'name': 'Mordechai Sheves', 'affiliation': ['Stony Brook University', 'State University of New York', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh'], 'nobel_prizes': 'NO'}, {'name': 'Steven O. Smith', 'affiliation': ['Stony Brook University', 'State University of New York', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Stony Brook University', 'Weizmann Institute of Science', 'Massachusetts Institute of Technology', 'University of Pittsburgh', 'State University of New York'], 'nobel_prizes': 'NO'}]"
19428,19428,"[{'name': 'Parshuram Rath', 'affiliation': ['Boston University'], 'nobel_prizes': 'NO'}, {'name': 'Mark P. Krebs', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Yiwu He', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Kenneth J. Rothschild', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19429,19429,"[{'name': 'Olaf Bousché', 'affiliation': ['Boston University'], 'nobel_prizes': 'NO'}, {'name': 'Sanjay Sonar', 'affiliation': ['Boston University'], 'nobel_prizes': 'NO'}, {'name': 'Mark P. Krebs', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Kenneth J. Rothschild', 'affiliation': ['Boston University'], 'nobel_prizes': 'NO'}]"
19430,19430,"[{'name': 'Sabine L. Flitsch', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19431,19431,"[{'name': 'Jong‐Myoung Kim', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'John Hwa', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Pere Garriga', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Uttam L. RajBhandary', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19432,19432,"[{'name': 'Andrew J. Rader', 'affiliation': ['University of Pittsburgh', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Gülsüm Anderson', 'affiliation': ['University of Pittsburgh', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Basak Isin', 'affiliation': ['University of Pittsburgh', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['University of Pittsburgh', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'İvet Bahar', 'affiliation': ['University of Pittsburgh', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Judith Klein‐Seetharaman', 'affiliation': ['University of Pittsburgh', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19433,19433,"[{'name': 'Jan Westerman', 'affiliation': ['Rijksmuseum', 'Utrecht University'], 'nobel_prizes': 'NO'}, {'name': 'K.W.A. Wirtz', 'affiliation': ['Rijksmuseum', 'Utrecht University'], 'nobel_prizes': 'NO'}, {'name': 'Theo A. Berkhout', 'affiliation': ['Rijksmuseum', 'Utrecht University'], 'nobel_prizes': 'NO'}, {'name': 'Laurens L. M. DEENEN', 'affiliation': ['Rijksmuseum', 'Utrecht University'], 'nobel_prizes': 'NO'}, {'name': 'Ramachandran Radhakrishnan', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19434,19434,"[{'name': 'Du-Jeon-Jang', 'affiliation': ['University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Mostafa A. El‐Sayed', 'affiliation': ['University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Lawrence J. Stern', 'affiliation': ['IIT@MIT'], 'nobel_prizes': 'NO'}, {'name': 'Tatsushi Mogi', 'affiliation': ['IIT@MIT'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['IIT@MIT'], 'nobel_prizes': 'NO'}]"
19435,19435,"[{'name': 'Christian Altenbach', 'affiliation': ['University of California, Los Angeles', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Judith Klein‐Seetharaman', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Kewen Cai', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Wayne L. Hubbell', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}]"
19436,19436,"[{'name': 'Christophe Bruel', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Kiweon Cha', 'affiliation': ['Massachusetts Institute of Technology', 'Beth Israel Deaconess Medical Center', 'National Academy of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Li Niu', 'affiliation': ['Massachusetts Institute of Technology', 'Beth Israel Deaconess Medical Center', 'National Academy of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': ['Massachusetts Institute of Technology', 'Beth Israel Deaconess Medical Center', 'National Academy of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology', 'Beth Israel Deaconess Medical Center', 'National Academy of Medicine'], 'nobel_prizes': 'NO'}]"
19437,19437,"[{'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19438,19438,"[{'name': 'Thomas P. Sakmar', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19439,19439,"[{'name': 'Steven Lin', 'affiliation': ['University of California, Berkeley'], 'nobel_prizes': 'NO'}, {'name': 'Thomas P. Sakmar', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Roland R. Franke', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Richard A. Mathies', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19440,19440,"[{'name': 'Chhitar M. Gupta', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Catherine E. Costello', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19441,19441,"[{'name': 'Prashen Chelikani', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Uttam L. RajBhandary', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19442,19442,"[{'name': 'Philip J. Reeves', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Jong‐Myoung Kim', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19443,19443,"[{'name': 'Parul Chakrabarti', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19444,19444,"[{'name': 'Craig McKibbin', 'affiliation': ['University of Bristol'], 'nobel_prizes': 'NO'}, {'name': 'Ashley M. Toye', 'affiliation': ['University of Bristol'], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': ['University of Essex'], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Patricia C. Edwards', 'affiliation': ['MRC Laboratory of Molecular Biology'], 'nobel_prizes': 'NO'}, {'name': 'Claudio Villa', 'affiliation': ['MRC Laboratory of Molecular Biology'], 'nobel_prizes': 'NO'}, {'name': 'Paula J. Booth', 'affiliation': ['University of Bristol'], 'nobel_prizes': 'NO'}]"
19445,19445,"[{'name': 'David Farrens', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19446,19446,"[{'name': 'Christian Altenbach', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Kewen Cai', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Judith Klein‐Seetharaman', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Wayne L. Hubbell', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}]"
19447,19447,"[{'name': 'Kewen Cai', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Judith Klein‐Seetharaman', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Christian Altenbach', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Wayne L. Hubbell', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}]"
19448,19448,"[{'name': 'John Hwa', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Pere Garriga', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Xun Liu', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19449,19449,"[{'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19450,19450,"[{'name': 'Parvathi Kota', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Uttam L. RajBhandary', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19451,19451,"[{'name': 'H. Gobind Khorana', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Jong‐Myoung Kim', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19452,19452,"[{'name': 'Jong‐Myoung Kim', 'affiliation': ['Massachusetts Institute of Technology', 'Brandeis University', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Christian Altenbach', 'affiliation': ['Massachusetts Institute of Technology', 'Brandeis University', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Masahiro Kono', 'affiliation': ['Brandeis University', 'University of California, Los Angeles', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Daniel D. Oprian', 'affiliation': ['Massachusetts Institute of Technology', 'Brandeis University', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Wayne L. Hubbell', 'affiliation': ['Massachusetts Institute of Technology', 'Brandeis University', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology', 'Brandeis University', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}]"
19453,19453,"[{'name': 'Yiwu He', 'affiliation': ['Boston University'], 'nobel_prizes': 'NO'}, {'name': 'Mark P. Krebs', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Wolfgang B. Fischer', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Kenneth J. Rothschild', 'affiliation': [], 'nobel_prizes': 'NO'}]"
19454,19454,"[{'name': 'Jong‐Myoung Kim', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Christian Altenbach', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Robin L. Thurmond', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Wayne L. Hubbell', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19455,19455,"[{'name': 'Shuguang Wu', 'affiliation': ['University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Du‐Jeon Jang', 'affiliation': ['University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Mostafa A. El‐Sayed', 'affiliation': ['University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Thomas M. Marti', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Tatsushi Mogi', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19456,19456,"[{'name': 'Hidehito Takayama', 'affiliation': ['Mitsubishi Chemical (Japan)', 'Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Prashen Chelikani', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'Philip J. Reeves', 'affiliation': ['University of Essex'], 'nobel_prizes': 'NO'}, {'name': 'Shuguang Zhang', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}, {'name': 'H. Gobind Khorana', 'affiliation': ['Massachusetts Institute of Technology'], 'nobel_prizes': 'NO'}]"
19457,19457,"[{'name': 'Ramachandran Radhakrishnan', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Catherine E. Costello', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'H. G. Khorana', 'affiliation': [], 'nobel_prizes': 'NO'}]"
