Unnamed: 0.1,Unnamed: 0,all_authors
11849,11849,"[{'name': 'Rosen Jm', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'B. E. Welm', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'SB Tepera', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Fariba Behbod', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'S.L. Grimm', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Teresa A. Venezia', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'MA Goodell', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Timothy A. Graubert', 'affiliation': ['Washington University in St. Louis'], 'nobel_prizes': 'NO'}, {'name': 'Zena Werb', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Yi Li', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'H E Varmus', 'affiliation': ['Memorial Sloan Kettering Cancer Center'], 'nobel_prizes': 'NO'}]"
11850,11850,"[{'name': 'Jeffrey I. Cohen', 'affiliation': ['National Institutes of Health', 'National Institute of Allergy and Infectious Diseases'], 'nobel_prizes': 'NO'}, {'name': 'Anthony S. Fauci', 'affiliation': ['National Institute of Allergy and Infectious Diseases', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['National Cancer Institute'], 'nobel_prizes': 'NO'}, {'name': 'Gary J. Nabel', 'affiliation': ['National Institute of Allergy and Infectious Diseases', 'National Institutes of Health'], 'nobel_prizes': 'NO'}]"
11851,11851,"[{'name': 'Manfred Schwab', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'J. Michael Bishop', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Karl‐Heinz Grzeschik', 'affiliation': ['University of Münster'], 'nobel_prizes': 'NO'}, {'name': 'Susan L. Naylor', 'affiliation': ['Roswell Park Comprehensive Cancer Center'], 'nobel_prizes': 'NO'}, {'name': 'Alan Y. Sakaguchi', 'affiliation': ['Roswell Park Comprehensive Cancer Center'], 'nobel_prizes': 'NO'}, {'name': 'Garrett M. Brodeur', 'affiliation': ['Washington University in St. Louis'], 'nobel_prizes': 'NO'}, {'name': 'Jeffrey M. Trent', 'affiliation': ['University of Arizona'], 'nobel_prizes': 'NO'}]"
11852,11852,"[{'name': 'Nancy Quintrell', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Harold E Varmus', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'J. Michael Bishop', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'M.O. Nicholson', 'affiliation': [""Children's Hospital of Los Angeles"", 'University of Southern California'], 'nobel_prizes': 'NO'}, {'name': 'Robert M. McAllister', 'affiliation': [""Children's Hospital of Los Angeles"", 'University of Southern California'], 'nobel_prizes': 'NO'}]"
11853,11853,"[{'name': 'Hermann Oppermann', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'J. Michael Bishop', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Leon Levintow', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}]"
11854,11854,"[{'name': 'J. Michael Bishop', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Nancy Quintrell', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Edward Medeiros', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}]"
11855,11855,"[{'name': 'Harold Varmus', 'affiliation': ['National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'William Paul', 'affiliation': ['Office of AIDS Research', 'National Institutes of Health'], 'nobel_prizes': 'NO'}]"
11856,11856,"[{'name': 'Yi Li', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}, {'name': 'Bryan E. Welm', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'New York University', 'University of California, San Francisco', 'Cornell University', 'Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Katrina Podsypanina', 'affiliation': ['Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University', 'Memorial Sloan Kettering Cancer Center'], 'nobel_prizes': 'NO'}, {'name': 'Shixia Huang', 'affiliation': ['University of California, San Francisco', 'Cornell University', 'Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University'], 'nobel_prizes': 'NO'}, {'name': 'Mario Chamorro', 'affiliation': ['Baylor College of Medicine', 'New York University', 'Memorial Sloan Kettering Cancer Center', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}, {'name': 'Xiaomei Zhang', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}, {'name': 'Tracey Rowlands', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}, {'name': 'Mikala Egeblad', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}, {'name': 'Pamela Cowin', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}, {'name': 'Zena Werb', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}, {'name': 'Lee K. Tan', 'affiliation': ['Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University', 'Memorial Sloan Kettering Cancer Center'], 'nobel_prizes': 'NO'}, {'name': 'Jeffrey M. Rosen', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'Cornell University', 'University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Baylor College of Medicine', 'New York University', 'University of California, San Francisco', 'Cornell University'], 'nobel_prizes': 'NO'}]"
11857,11857,"[{'name': 'L A Donehower', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Lucy A. Godley', 'affiliation': ['University of California, San Francisco', 'National Institutes of Health'], 'nobel_prizes': 'NO'}, {'name': 'C. Marcelo Aldaz', 'affiliation': ['Genesis Foundation'], 'nobel_prizes': 'NO'}, {'name': 'Robert Pyle', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Yixiao Shi', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'D. Pinkel', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Joe W. Gray', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Allan Bradley', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Daniel Medina', 'affiliation': ['Baylor College of Medicine'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['University of California, San Francisco', 'National Institutes of Health'], 'nobel_prizes': 'NO'}]"
11858,11858,"[{'name': 'Jay A. Levy', 'affiliation': ['Cancer Research Institute', 'University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Patricia M. Kazan', 'affiliation': ['Cancer Research Institute', 'University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}]"
11859,11859,"[{'name': 'Barbara Cordell', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Susan R. Weiss', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'J. Michael Bishop', 'affiliation': [], 'nobel_prizes': 'NO'}]"
11860,11860,"[{'name': 'Todd A. Carter', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Lisa Wodicka', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Neil P. Shah', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Anne Marie Velasco', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Miles A. Fabian', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Daniel K. Treiber', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Zdravko V. Milanov', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Corey E. Atteridge', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'William Biggs', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Philip T. Edeen', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'M. Brawner Floyd', 'affiliation': ['University of California, Los Angeles', 'Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute'], 'nobel_prizes': 'NO'}, {'name': 'Julia M. Ford', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Robert M. Grotzfeld', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Sanna Herrgård', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Darren E. Insko', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Shamal A. Mehta', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Hitesh Patel', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'William Pao', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Charles L. Sawyers', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'Patrick P. Zarrinkar', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}, {'name': 'David J. Lockhart', 'affiliation': ['Memorial Sloan Kettering Cancer Center', 'Howard Hughes Medical Institute', 'University of California, Los Angeles'], 'nobel_prizes': 'NO'}]"
11861,11861,"[{'name': 'Arthur D. Levinson', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Hermann Oppermann', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Leon Levintow', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'Harold Varmus', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}, {'name': 'J. Michael Bishop', 'affiliation': ['University of California, San Francisco'], 'nobel_prizes': 'NO'}]"
