Unnamed: 0.1,Unnamed: 0,all_authors
27144,27144,"[{'name': 'Akira Suzuki', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Akira Arase', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Hachiro. Matsumoto', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Mitsuomi Itoh', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Milorad M. Rogić', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Michael W. Rathke', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27145,27145,"[{'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Clinton F. Lane', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27146,27146,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Ei‐ichi Negishi', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Patrick L. Burke', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27147,27147,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Akira Tsukamoto', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'D. B. Bigley', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27148,27148,"[{'name': 'Ashok M. Salunkhe', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'P. Veeraraghavan Ramachandran', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27149,27149,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'N. RAVINDRAN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Surendra U. Kulkarni', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27150,27150,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Yoshinori Yamamoto', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27151,27151,"[{'name': 'H. C. BROWN', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'J. Chandrasekharan', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'K. K. WANG', 'affiliation': [], 'nobel_prizes': 'NO'}]"
27152,27152,"[{'name': 'Prashanth Ramachandran', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Wenying Xu', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}, {'name': 'Herbert C. Brown', 'affiliation': ['Purdue University West Lafayette'], 'nobel_prizes': 'NO'}]"
27153,27153,"[{'name': 'Herbert C. Brown', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Deevi Basavaiah', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Surendra U. Kulkarni', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'Narayan G. Bhat', 'affiliation': [], 'nobel_prizes': 'NO'}, {'name': 'J. V. N. Vara Prasad', 'affiliation': [], 'nobel_prizes': 'NO'}]"
